user_id,event_id,value
testID69,391677,1
testID69,391679,1
testID69,391681,1
testID70,391673,1
testID70,391674,1
testID70,391675,1
testID70,391676,1
testID70,391677,1
testID70,391679,1
testID70,391681,1
testID71,391673,1
testID71,391674,1
testID71,391675,1
testID71,391676,1
testID71,391677,1
testID71,391679,1
testID71,391681,1
testID72,391673,1
testID72,391674,1
testID72,391675,1
testID72,391676,1
testID72,391677,1
testID72,391679,1
testID72,391681,1
testID73,391673,1
testID73,391674,1
testID73,391675,1
testID73,391676,1
testID73,391677,1
testID73,391679,1
testID73,391681,1
testID74,391673,1
testID74,391674,1
testID74,391675,1
testID74,391676,1
testID74,391677,1
testID74,391679,1
testID74,391681,1
testID75,391673,1
testID75,391674,1
testID75,391675,1
testID75,391676,1
testID75,391677,1
testID75,391679,1
testID75,391681,1
testID76,391673,1
testID76,391674,1
testID76,391675,1
testID76,391676,1
testID76,391677,1
testID76,391679,1
testID76,391681,1
testID77,391673,1
testID77,391674,1
testID77,391675,1
testID77,391676,1
testID77,391677,1
testID77,391679,1
testID77,391681,1
testID78,391673,1
testID78,391674,1
testID78,391675,1
testID78,391676,1
testID78,391677,1
testID78,391679,1
testID78,391681,1
testID79,391673,1
testID79,391674,1
testID79,391675,1
testID79,391676,1
testID79,391677,1
testID79,391679,1
testID79,391681,1
testID80,391673,1
testID80,391674,1
testID80,391675,1
testID80,391676,1
testID80,391677,1
testID80,391679,1
testID80,391681,1
testID81,391673,1
testID81,391674,1
testID81,391675,1
testID81,391676,1
testID81,391677,1
testID81,391679,1
testID81,391681,1
testID82,391673,1
testID82,391674,1
testID82,391675,1
testID82,391676,1
testID82,391677,1
testID82,391679,1
testID82,391681,1
testID83,391673,1
testID83,391674,1
testID83,391675,1
testID83,391676,1
testID83,391677,1
testID83,391679,1
testID83,391681,1
testID84,391673,1
testID84,391674,1
testID84,391675,1
testID84,391676,1
testID84,391677,1
testID84,391679,1
testID84,391681,1
testID85,391673,1
testID85,391674,1
testID85,391675,1
testID85,391676,1
testID85,391677,1
testID85,391679,1
testID85,391681,1
testID86,391673,1
testID86,391674,1
testID86,391675,1
testID86,391676,1
testID86,391677,1
testID86,391679,1
testID86,391681,1
testID87,391673,1
testID87,391674,1
testID87,391675,1
testID87,391676,1
testID87,391677,1
testID87,391679,1
testID87,391681,1
testID88,391673,1
testID88,391674,1
testID88,391675,1
testID88,391676,1
testID88,391677,1
testID88,391679,1
testID88,391681,1
testID89,391673,1
testID89,391674,1
testID89,391675,1
testID89,391676,1
testID89,391677,1
testID89,391679,1
testID89,391681,1
testID90,391673,1
testID90,391674,1
testID90,391675,1
testID90,391676,1
testID90,391677,1
testID90,391679,1
testID90,391681,1
testID91,391673,1
testID91,391674,1
testID91,391675,1
testID91,391676,1
testID91,391677,1
testID91,391679,1
testID91,391681,1
testID92,391673,1
testID92,391674,1
testID92,391675,1
testID92,391676,1
testID92,391677,1
testID92,391679,1
testID92,391681,1
testID93,391673,1
testID93,391674,1
testID93,391675,1
testID93,391676,1
testID93,391677,1
testID93,391679,1
testID93,391681,1
testID94,391673,1
testID94,391674,1
testID94,391675,1
testID94,391676,1
testID94,391677,1
testID94,391679,1
testID94,391681,1
testID95,391673,1
testID95,391674,1
testID95,391675,1
testID95,391676,1
testID95,391677,1
testID95,391679,1
testID95,391681,1
testID96,391673,1
testID96,391674,1
testID96,391675,1
testID96,391676,1
testID96,391677,1
testID96,391679,1
testID96,391681,1
testID97,391673,1
testID97,391674,1
testID97,391675,1
testID97,391676,1
testID97,391677,1
testID97,391679,1
testID97,391681,1
testID98,391673,1
testID98,391674,1
testID98,391675,1
testID98,391676,1
testID98,391677,1
testID98,391679,1
testID98,391681,1
testID99,391673,1
testID99,391674,1
testID99,391675,1
testID99,391676,1
testID99,391677,1
testID99,391679,1
testID99,391681,1
testID100,391673,1
testID100,391674,1
testID100,391675,1
testID100,391676,1
testID100,391677,1
testID100,391679,1
testID100,391681,1
testID101,391673,1
testID101,391674,1
testID101,391675,1
testID101,391676,1
testID101,391677,1
testID101,391679,1
testID101,391681,1
testID102,391673,1
testID102,391674,1
testID102,391675,1
testID102,391676,1
testID102,391677,1
testID102,391679,1
testID102,391681,1
testID103,391673,1
testID103,391674,1
testID103,391675,1
testID103,391676,1
testID103,391677,1
testID103,391679,1
testID103,391681,1
testID104,391673,1
testID104,391674,1
testID104,391675,1
testID104,391676,1
testID104,391677,1
testID104,391679,1
testID104,391681,1
testID105,391673,1
testID105,391674,1
testID105,391675,1
testID105,391676,1
testID105,391677,1
testID105,391679,1
testID105,391681,1
testID106,391673,1
testID106,391674,1
testID106,391675,1
testID106,391676,1
testID106,391677,1
testID106,391679,1
testID106,391681,1
testID107,391673,1
testID107,391674,1
testID107,391675,1
testID107,391676,1
testID107,391677,1
testID107,391679,1
testID107,391681,1
testID108,391673,1
testID108,391674,1
testID108,391675,1
testID108,391676,1
testID108,391677,1
testID108,391679,1
testID108,391681,1
testID109,391673,1
testID109,391674,1
testID109,391675,1
testID109,391676,1
testID109,391677,1
testID109,391679,1
testID109,391681,1
testID110,391673,1
testID110,391674,1
testID110,391675,1
testID110,391676,1
testID110,391677,1
testID110,391679,1
testID110,391681,1
testID111,391673,1
testID111,391674,1
testID111,391675,1
testID111,391676,1
testID111,391677,1
testID111,391679,1
testID111,391681,1
testID112,391673,1
testID112,391674,1
testID112,391675,1
testID112,391676,1
testID112,391677,1
testID112,391679,1
testID112,391681,1
testID113,391673,1
testID113,391674,1
testID113,391675,1
testID113,391676,1
testID113,391677,1
testID113,391679,1
testID113,391681,1
testID114,391673,1
testID114,391674,1
testID114,391675,1
testID114,391676,1
testID114,391677,1
testID114,391679,1
testID114,391681,1
testID115,391673,1
testID115,391674,1
testID115,391675,1
testID115,391676,1
testID115,391677,1
testID115,391679,1
testID115,391681,1
testID116,391673,1
testID116,391674,1
testID116,391675,1
testID116,391676,1
testID116,391677,1
testID116,391679,1
testID116,391681,1
testID117,391673,1
testID117,391674,1
testID117,391675,1
testID117,391676,1
testID117,391677,1
testID117,391679,1
testID117,391681,1
testID118,391673,1
testID118,391674,1
testID118,391675,1
testID118,391676,1
testID118,391677,1
testID118,391679,1
testID118,391681,1
testID119,391673,1
testID119,391674,1
testID119,391675,1
testID119,391676,1
testID119,391677,1
testID119,391679,1
testID119,391681,1
testID120,391673,1
testID120,391674,1
testID120,391675,1
testID120,391676,1
testID120,391677,1
testID120,391679,1
testID120,391681,1
testID121,391673,1
testID121,391674,1
testID121,391675,1
testID121,391676,1
testID121,391677,1
testID121,391679,1
testID121,391681,1
testID122,391673,1
testID122,391674,1
testID122,391675,1
testID122,391676,1
testID122,391677,1
testID122,391679,1
testID122,391681,1
testID123,391673,1
testID123,391674,1
testID123,391675,1
testID123,391676,1
testID123,391677,1
testID123,391679,1
testID123,391681,1
testID124,391673,1
testID124,391674,1
testID124,391675,1
testID124,391676,1
testID124,391677,1
testID124,391679,1
testID124,391681,1
testID125,391673,1
testID125,391674,1
testID125,391675,1
testID125,391676,1
testID125,391677,1
testID125,391679,1
testID125,391681,1
testID126,391673,1
testID126,391674,1
testID126,391675,1
testID126,391676,1
testID126,391677,1
testID126,391679,1
testID126,391681,1
testID127,391673,1
testID127,391674,1
testID127,391675,1
testID127,391676,1
testID127,391677,1
testID127,391679,1
testID127,391681,1
testID128,391673,1
testID128,391674,1
testID128,391675,1
testID128,391676,1
testID128,391677,1
testID128,391679,1
testID128,391681,1
testID129,391673,1
testID129,391674,1
testID129,391675,1
testID129,391676,1
testID129,391677,1
testID129,391679,1
testID129,391681,1
testID130,391673,1
testID130,391674,1
testID130,391675,1
testID130,391676,1
testID130,391677,1
testID130,391679,1
testID130,391681,1
testID131,391673,1
testID131,391674,1
testID131,391675,1
testID131,391676,1
testID131,391677,1
testID131,391679,1
testID131,391681,1
testID132,391673,1
testID132,391674,1
testID132,391675,1
testID132,391676,1
testID132,391677,1
testID132,391679,1
testID132,391681,1
testID133,391673,1
testID133,391674,1
testID133,391675,1
testID133,391676,1
testID133,391677,1
testID133,391679,1
testID133,391681,1
testID134,391673,1
testID134,391674,1
testID134,391675,1
testID134,391676,1
testID134,391677,1
testID134,391679,1
testID134,391681,1
testID135,391673,1
testID135,391674,1
testID135,391675,1
testID135,391676,1
testID135,391677,1
testID135,391679,1
testID135,391681,1
testID136,391673,1
testID136,391674,1
testID136,391675,1
testID136,391676,1
testID136,391677,1
testID136,391679,1
testID136,391681,1
testID137,391673,1
testID137,391674,1
testID137,391675,1
testID137,391676,1
testID137,391677,1
testID137,391679,1
testID137,391681,1
testID138,391673,1
testID138,391674,1
testID138,391675,1
testID138,391676,1
testID138,391677,1
testID138,391679,1
testID138,391681,1
testID139,391673,1
testID139,391674,1
testID139,391675,1
testID139,391676,1
testID139,391677,1
testID139,391679,1
testID139,391681,1
testID140,391673,1
testID140,391674,1
testID140,391675,1
testID140,391676,1
testID140,391677,1
testID140,391679,1
testID140,391681,1
testID141,391673,1
testID141,391674,1
testID141,391675,1
testID141,391676,1
testID141,391677,1
testID141,391679,1
testID141,391681,1
2035419,391673,1
2035419,391674,1
2035419,391675,1
2035419,391676,1
2035419,391677,1
2035419,391679,1
2035419,391681,1
2035419,391683,1
2035419,391690,No Housing
2035419,391709,1
2035419,391852,1
testID143,391673,1
testID143,391674,1
testID143,391675,1
testID143,391676,1
testID143,391677,1
testID143,391679,1
testID143,391681,1
testID144,391673,1
testID144,391674,1
testID144,391675,1
testID144,391676,1
testID144,391677,1
testID144,391679,1
testID144,391681,1
testID145,391673,1
testID145,391674,1
testID145,391675,1
testID145,391676,1
testID145,391677,1
testID145,391679,1
testID145,391681,1
testID146,391673,1
testID146,391674,1
testID146,391675,1
testID146,391676,1
testID146,391677,1
testID146,391679,1
testID146,391681,1
testID147,391673,1
testID147,391674,1
testID147,391675,1
testID147,391676,1
testID147,391677,1
testID147,391679,1
testID147,391681,1
testID148,391673,1
testID148,391674,1
testID148,391675,1
testID148,391676,1
testID148,391677,1
testID148,391679,1
testID148,391681,1
testID149,391673,1
testID149,391674,1
testID149,391675,1
testID149,391676,1
testID149,391677,1
testID149,391679,1
testID149,391681,1
testID150,391673,1
testID150,391674,1
testID150,391675,1
testID150,391676,1
testID150,391677,1
testID150,391679,1
testID150,391681,1
testID151,391673,1
testID151,391674,1
testID151,391675,1
testID151,391676,1
testID151,391677,1
testID151,391679,1
testID151,391681,1
testID152,391673,1
testID152,391674,1
testID152,391675,1
testID152,391676,1
testID152,391677,1
testID152,391679,1
testID152,391681,1
testID153,391673,1
testID153,391674,1
testID153,391675,1
testID153,391676,1
testID153,391677,1
testID153,391679,1
testID153,391681,1
testID154,391673,1
testID154,391674,1
testID154,391675,1
testID154,391676,1
testID154,391677,1
testID154,391679,1
testID154,391681,1
testID155,391673,1
testID155,391674,1
testID155,391675,1
testID155,391676,1
testID155,391677,1
testID155,391679,1
testID155,391681,1
testID156,391673,1
testID156,391674,1
testID156,391675,1
testID156,391676,1
testID156,391677,1
testID156,391679,1
testID156,391681,1
testID157,391673,1
testID157,391674,1
testID157,391675,1
testID157,391676,1
testID157,391677,1
testID157,391679,1
testID157,391681,1
testID158,391673,1
testID158,391674,1
testID158,391675,1
testID158,391676,1
testID158,391677,1
testID158,391679,1
testID158,391681,1
testID159,391673,1
testID159,391674,1
testID159,391675,1
testID159,391676,1
testID159,391677,1
testID159,391679,1
testID159,391681,1
testID160,391673,1
testID160,391674,1
testID160,391675,1
testID160,391676,1
testID160,391677,1
testID160,391679,1
testID160,391681,1
testID161,391673,1
testID161,391674,1
testID161,391675,1
testID161,391676,1
testID161,391677,1
testID161,391679,1
testID161,391681,1
testID162,391673,1
testID162,391674,1
testID162,391675,1
testID162,391676,1
testID162,391677,1
testID162,391679,1
testID162,391681,1
testID163,391673,1
testID163,391674,1
testID163,391675,1
testID163,391676,1
testID163,391677,1
testID163,391679,1
testID163,391681,1
testID164,391673,1
testID164,391674,1
testID164,391675,1
testID164,391676,1
testID164,391677,1
testID164,391679,1
testID164,391681,1
testID165,391673,1
testID165,391674,1
testID165,391675,1
testID165,391676,1
testID165,391677,1
testID165,391679,1
testID165,391681,1
testID166,391673,1
testID166,391674,1
testID166,391675,1
testID166,391676,1
testID166,391677,1
testID166,391679,1
testID166,391681,1
testID167,391673,1
testID167,391674,1
testID167,391675,1
testID167,391676,1
testID167,391677,1
testID167,391679,1
testID167,391681,1
testID168,391673,1
testID168,391674,1
testID168,391675,1
testID168,391676,1
testID168,391677,1
testID168,391679,1
testID168,391681,1
testID169,391673,1
testID169,391674,1
testID169,391675,1
testID169,391676,1
testID169,391677,1
testID169,391679,1
testID169,391681,1
testID170,391673,1
testID170,391674,1
testID170,391675,1
testID170,391676,1
testID170,391677,1
testID170,391679,1
testID170,391681,1
testID171,391673,1
testID171,391674,1
testID171,391675,1
testID171,391676,1
testID171,391677,1
testID171,391679,1
testID171,391681,1
testID172,391673,1
testID172,391674,1
testID172,391675,1
testID172,391676,1
testID172,391677,1
testID172,391679,1
testID172,391681,1
testID173,391673,1
testID173,391674,1
testID173,391675,1
testID173,391676,1
testID173,391677,1
testID173,391679,1
testID173,391681,1
testID174,391673,1
testID174,391674,1
testID174,391675,1
testID174,391676,1
testID174,391677,1
testID174,391679,1
testID174,391681,1
testID175,391673,1
testID175,391674,1
testID175,391675,1
testID175,391676,1
testID175,391677,1
testID175,391679,1
testID175,391681,1
testID176,391673,1
testID176,391674,1
testID176,391675,1
testID176,391676,1
testID176,391677,1
testID176,391679,1
testID176,391681,1
testID177,391673,1
testID177,391674,1
testID177,391675,1
testID177,391676,1
testID177,391677,1
testID177,391679,1
testID177,391681,1
testID178,391673,1
testID178,391674,1
testID178,391675,1
testID178,391676,1
testID178,391677,1
testID178,391679,1
testID178,391681,1
testID179,391673,1
testID179,391674,1
testID179,391675,1
testID179,391676,1
testID179,391677,1
testID179,391679,1
testID179,391681,1
testID180,391673,1
testID180,391674,1
testID180,391675,1
testID180,391676,1
testID180,391677,1
testID180,391679,1
testID180,391681,1
testID181,391673,1
testID181,391674,1
testID181,391675,1
testID181,391676,1
testID181,391677,1
testID181,391679,1
testID181,391681,1
testID182,391673,1
testID182,391674,1
testID182,391675,1
testID182,391676,1
testID182,391677,1
testID182,391679,1
testID182,391681,1
testID183,391673,1
testID183,391674,1
testID183,391675,1
testID183,391676,1
testID183,391677,1
testID183,391679,1
testID183,391681,1
testID184,391673,1
testID184,391674,1
testID184,391675,1
testID184,391676,1
testID184,391677,1
testID184,391679,1
testID184,391681,1
testID185,391673,1
testID185,391674,1
testID185,391675,1
testID185,391676,1
testID185,391677,1
testID185,391679,1
testID185,391681,1
testID186,391673,1
testID186,391674,1
testID186,391675,1
testID186,391676,1
testID186,391677,1
testID186,391679,1
testID186,391681,1
testID187,391673,1
testID187,391674,1
testID187,391675,1
testID187,391676,1
testID187,391677,1
testID187,391679,1
testID187,391681,1
testID188,391673,1
testID188,391674,1
testID188,391675,1
testID188,391676,1
testID188,391677,1
testID188,391679,1
testID188,391681,1
testID189,391673,1
testID189,391674,1
testID189,391675,1
testID189,391676,1
testID189,391677,1
testID189,391679,1
testID189,391681,1
testID190,391673,1
testID190,391674,1
testID190,391675,1
testID190,391676,1
testID190,391677,1
testID190,391679,1
testID190,391681,1
testID191,391673,1
testID191,391674,1
testID191,391675,1
testID191,391676,1
testID191,391677,1
testID191,391679,1
testID191,391681,1
testID192,391673,1
testID192,391674,1
testID192,391675,1
testID192,391676,1
testID192,391677,1
testID192,391679,1
testID192,391681,1
testID193,391673,1
testID193,391674,1
testID193,391675,1
testID193,391676,1
testID193,391677,1
testID193,391679,1
testID193,391681,1
testID194,391673,1
testID194,391674,1
testID194,391675,1
testID194,391676,1
testID194,391677,1
testID194,391679,1
testID194,391681,1
testID195,391673,1
testID195,391674,1
testID195,391675,1
testID195,391676,1
testID195,391677,1
testID195,391679,1
testID195,391681,1
testID196,391673,1
testID196,391674,1
testID196,391675,1
testID196,391676,1
testID196,391677,1
testID196,391679,1
testID196,391681,1
testID197,391673,1
testID197,391674,1
testID197,391675,1
testID197,391676,1
testID197,391677,1
testID197,391679,1
testID197,391681,1
testID198,391673,1
testID198,391674,1
testID198,391675,1
testID198,391676,1
testID198,391677,1
testID198,391679,1
testID198,391681,1
testID199,391673,1
testID199,391674,1
testID199,391675,1
testID199,391676,1
testID199,391677,1
testID199,391679,1
testID199,391681,1
testID200,391673,1
testID200,391674,1
testID200,391675,1
testID200,391676,1
testID200,391677,1
testID200,391679,1
testID200,391681,1
testID201,391673,1
testID201,391674,1
testID201,391675,1
testID201,391676,1
testID201,391677,1
testID201,391679,1
testID201,391681,1
testID202,391673,1
testID202,391674,1
testID202,391675,1
testID202,391676,1
testID202,391677,1
testID202,391679,1
testID202,391681,1
testID203,391673,1
testID203,391674,1
testID203,391675,1
testID203,391676,1
testID203,391677,1
testID203,391679,1
testID203,391681,1
testID204,391673,1
testID204,391674,1
testID204,391675,1
testID204,391676,1
testID204,391677,1
testID204,391679,1
testID204,391681,1
testID205,391673,1
testID205,391674,1
testID205,391675,1
testID205,391676,1
testID205,391677,1
testID205,391679,1
testID205,391681,1
testID206,391673,1
testID206,391674,1
testID206,391675,1
testID206,391676,1
testID206,391677,1
testID206,391679,1
testID206,391681,1
testID207,391673,1
testID207,391674,1
testID207,391675,1
testID207,391676,1
testID207,391677,1
testID207,391679,1
testID207,391681,1
testID208,391673,1
testID208,391674,1
testID208,391675,1
testID208,391676,1
testID208,391677,1
testID208,391679,1
testID208,391681,1
testID209,391673,1
testID209,391674,1
testID209,391675,1
testID209,391676,1
testID209,391677,1
testID209,391679,1
testID209,391681,1
testID210,391673,1
testID210,391674,1
testID210,391675,1
testID210,391676,1
testID210,391677,1
testID210,391679,1
testID210,391681,1
testID211,391673,1
testID211,391674,1
testID211,391675,1
testID211,391676,1
testID211,391677,1
testID211,391679,1
testID211,391681,1
testID212,391673,1
testID212,391674,1
testID212,391675,1
testID212,391676,1
testID212,391677,1
testID212,391679,1
testID212,391681,1
testID213,391673,1
testID213,391674,1
testID213,391675,1
testID213,391676,1
testID213,391677,1
testID213,391679,1
testID213,391681,1
testID214,391673,1
testID214,391674,1
testID214,391675,1
testID214,391676,1
testID214,391677,1
testID214,391679,1
testID214,391681,1
testID215,391673,1
testID215,391674,1
testID215,391675,1
testID215,391676,1
testID215,391677,1
testID215,391679,1
testID215,391681,1
testID216,391673,1
testID216,391674,1
testID216,391675,1
testID216,391676,1
testID216,391677,1
testID216,391679,1
testID216,391681,1
testID217,391673,1
testID217,391674,1
testID217,391675,1
testID217,391676,1
testID217,391677,1
testID217,391679,1
testID217,391681,1
testID218,391673,1
testID218,391674,1
testID218,391675,1
testID218,391676,1
testID218,391677,1
testID218,391679,1
testID218,391681,1
testID219,391673,1
testID219,391674,1
testID219,391675,1
testID219,391676,1
testID219,391677,1
testID219,391679,1
testID219,391681,1
testID220,391673,1
testID220,391674,1
testID220,391675,1
testID220,391676,1
testID220,391677,1
testID220,391679,1
testID220,391681,1
testID221,391673,1
testID221,391674,1
